task,method,variant_id,lm_window_length,metric,score,graph_density,density_basis,sampled_sentences,distinct_partitions,total_partitions,total_edges,average_sentence_partitions,average_distinct_ngrams_per_sentence,included_in_plot,metric_status,corpus_filename,resolved_corpus_file
pos,lm-skip,v1,2,f_score,0.88445807771,0.0359837963783,task partition corpus,10000,18400,226546,6091006,22.6546,21.289,False,legacy-missing-precision-recall,resources/text//pos/249470410.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249470410.txt
pos,lm-skip,v2,2,f_score,0.848670756646,0.148327717552,task partition corpus,10000,14066,351693,14672451,35.1693,31.6908,False,legacy-missing-precision-recall,resources/text//pos/249471096.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249471096.txt
pos,lm-skip,v3,2,f_score,0.843251533742,0.174743964282,task partition corpus,10000,14236,385709,17705885,38.5709,32.9716,False,legacy-missing-precision-recall,resources/text//pos/249471782.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249471782.txt
pos,lm-skip,v4,3,f_score,0.882770961145,0.0359837963783,task partition corpus,10000,18400,226546,6091006,22.6546,21.289,False,legacy-missing-precision-recall,resources/text//pos/249472867.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249472867.txt
pos,lm-skip,v5,3,f_score,0.852505112474,0.148327717552,task partition corpus,10000,14066,351693,14672451,35.1693,31.6908,False,legacy-missing-precision-recall,resources/text//pos/249473553.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249473553.txt
pos,lm-skip,v6,3,f_score,0.841513292434,0.174743964282,task partition corpus,10000,14236,385709,17705885,38.5709,32.9716,False,legacy-missing-precision-recall,resources/text//pos/249474239.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249474239.txt
pos,lm-skip,v7,4,f_score,0.882770961145,0.0359837963783,task partition corpus,10000,18400,226546,6091006,22.6546,21.289,False,legacy-missing-precision-recall,resources/text//pos/249475324.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249475324.txt
pos,lm-skip,v8,4,f_score,0.851226993865,0.148327717552,task partition corpus,10000,14066,351693,14672451,35.1693,31.6908,False,legacy-missing-precision-recall,resources/text//pos/249476010.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249476010.txt
pos,lm-skip,v9,4,f_score,0.842382413088,0.174743964282,task partition corpus,10000,14236,385709,17705885,38.5709,32.9716,False,legacy-missing-precision-recall,resources/text//pos/249476696.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249476696.txt
pos,lm-subword,v1,2,f_score,0.634550831954,0.00500826098772,task partition corpus,10000,35788,164259,3207153,16.4259,15.5501,True,current,resources/text//pos/74555517.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74555517.txt
pos,lm-subword,v2,2,f_score,0.576961100226,0.0155854595313,task partition corpus,10000,31716,256208,7838496,25.6208,24.3126,True,current,resources/text//pos/74556203.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74556203.txt
pos,lm-subword,v3,2,f_score,0.567348943178,0.0212000343661,task partition corpus,10000,31277,294423,10369143,29.4423,27.1282,True,current,resources/text//pos/74556889.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74556889.txt
pos,lm-subword,v4,3,f_score,0.642949544215,0.00500826098772,task partition corpus,10000,35788,164259,3207153,16.4259,15.5501,True,current,resources/text//pos/74557974.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74557974.txt
pos,lm-subword,v5,3,f_score,0.601629936465,0.015584706533,task partition corpus,10000,31686,255798,7823296,25.5798,24.277,True,current,resources/text//pos/74558660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74558660.txt
pos,lm-subword,v6,3,f_score,0.561974289568,0.0213916254831,task partition corpus,10000,31156,294631,10382053,29.4631,27.1573,True,current,resources/text//pos/74559346.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74559346.txt
pos,lm-subword,v7,4,f_score,0.629795639636,0.00500826098772,task partition corpus,10000,35788,164259,3207153,16.4259,15.5501,True,current,resources/text//pos/74560431.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74560431.txt
pos,lm-subword,v8,4,f_score,0.599811409733,0.0156387481624,task partition corpus,10000,31644,256024,7829626,25.6024,24.2995,True,current,resources/text//pos/74561117.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74561117.txt
pos,lm-subword,v9,4,f_score,0.574424966335,0.0213218216595,task partition corpus,10000,31198,294546,10376094,29.4546,27.1374,True,current,resources/text//pos/74561803.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74561803.txt
pos,lm-subword,v10,3,f_score,0.581259919728,0.0154602752474,task partition corpus,10000,31772,255499,7803019,25.5499,24.2518,True,current,resources/text//pos/113265181.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/113265181.txt
pos,lm-subword,v11,3,f_score,0.591098404551,0.0154113434946,task partition corpus,10000,31820,255611,7801843,25.5611,24.2755,True,current,resources/text//pos/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/117382896.txt
pos,lm-subword,v12,3,f_score,0.578881091135,0.0156070347394,task partition corpus,10000,31649,255784,7816218,25.5784,24.2674,True,current,resources/text//pos/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/125618326.txt
pos,lm-syllable,v1,2,f_score,0.633459738006,0.00638864881336,task partition corpus,10000,33146,171416,3509362,17.1416,16.2277,True,current,resources/text//pos/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312390923.txt
pos,lm-syllable,v2,2,f_score,0.572479555443,0.0449277733956,task partition corpus,10000,20022,274562,9004884,27.4562,25.5048,True,current,resources/text//pos/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312391609.txt
pos,lm-syllable,v3,2,f_score,0.586891632977,0.0651916201719,task partition corpus,10000,18337,303009,10959599,30.3009,27.796,True,current,resources/text//pos/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312392295.txt
pos,lm-syllable,v4,3,f_score,0.62937028846,0.00638864881336,task partition corpus,10000,33146,171416,3509362,17.1416,16.2277,True,current,resources/text//pos/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312393380.txt
pos,lm-syllable,v5,3,f_score,0.566345761661,0.0449389862847,task partition corpus,10000,20020,274570,9005332,27.457,25.5045,True,current,resources/text//pos/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312394066.txt
pos,lm-syllable,v6,3,f_score,0.568616410635,0.0649694889587,task partition corpus,10000,18369,303021,10960411,30.3021,27.8034,True,current,resources/text//pos/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312394752.txt
pos,lm-syllable,v7,4,f_score,0.627398147069,0.00638864881336,task partition corpus,10000,33146,171416,3509362,17.1416,16.2277,True,current,resources/text//pos/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312395837.txt
pos,lm-syllable,v8,4,f_score,0.581800533772,0.0449301333191,task partition corpus,10000,20022,274571,9005357,27.4571,25.5059,True,current,resources/text//pos/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312396523.txt
pos,lm-syllable,v9,4,f_score,0.569290170201,0.0653321829412,task partition corpus,10000,18318,303022,10960480,30.3022,27.8014,True,current,resources/text//pos/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312397209.txt
pos,lm-word,v1,10,f_score,0.0267056918454,0.00578700401629,task partition corpus,10000,39926,190978,4612374,19.0978,17.7807,True,current,resources/text//pos/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249640291.txt
sentiment,frequent-ngram,v1,2,f_score,0.580097110472,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175838085.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175838085.txt
sentiment,frequent-ngram,v2,2,f_score,0.553256377102,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175838771.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175838771.txt
sentiment,frequent-ngram,v3,2,f_score,0.585580306176,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175839457.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175839457.txt
sentiment,frequent-ngram,v4,3,f_score,0.56236040483,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175840542.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175840542.txt
sentiment,frequent-ngram,v5,3,f_score,0.561975713819,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175841228.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175841228.txt
sentiment,frequent-ngram,v6,3,f_score,0.556610683576,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175841914.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175841914.txt
sentiment,frequent-ngram,v7,4,f_score,0.551513386684,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175842999.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175842999.txt
sentiment,frequent-ngram,v8,4,f_score,0.574342767092,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175843685.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175843685.txt
sentiment,frequent-ngram,v9,4,f_score,0.567692387441,0.00490246200446,task partition corpus,10000,34338,154252,2890158,15.4252,14.5412,True,current,resources/text//sentiment/175844371.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175844371.txt
sentiment,lm-lemma,v1,2,f_score,0.637385306517,0.0210698593088,task partition corpus,10000,22685,211819,5421133,21.1819,19.5278,True,current,resources/text//sentiment/-1392569637.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392569637.txt
sentiment,lm-lemma,v2,2,f_score,0.625718199097,0.0210698593088,task partition corpus,10000,22685,211819,5421133,21.1819,19.5278,True,current,resources/text//sentiment/-1392568951.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392568951.txt
sentiment,lm-lemma,v3,2,f_score,0.606431380369,0.0210698593088,task partition corpus,10000,22685,211819,5421133,21.1819,19.5278,True,current,resources/text//sentiment/-1392568265.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392568265.txt
sentiment,lm-lemma,v4,3,f_score,0.628651520827,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1392567180.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392567180.txt
sentiment,lm-lemma,v5,3,f_score,0.633383929625,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1392566494.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392566494.txt
sentiment,lm-lemma,v6,3,f_score,0.62019261333,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1392565808.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392565808.txt
sentiment,lm-lemma,v7,4,f_score,0.633145275317,0.0209639454282,task partition corpus,10000,22683,211101,5392931,21.1101,19.5041,True,current,resources/text//sentiment/-1392564723.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392564723.txt
sentiment,lm-lemma,v8,4,f_score,0.617644425991,0.0209639454282,task partition corpus,10000,22683,211101,5392931,21.1101,19.5041,True,current,resources/text//sentiment/-1392564037.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392564037.txt
sentiment,lm-lemma,v9,4,f_score,0.615423425365,0.0209639454282,task partition corpus,10000,22683,211101,5392931,21.1101,19.5041,True,current,resources/text//sentiment/-1392563351.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392563351.txt
sentiment,lm-lemma,v10,3,f_score,0.629874795504,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-2079644288.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-2079644288.txt
sentiment,lm-lemma,v11,3,f_score,0.635650582801,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1747506257.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1747506257.txt
sentiment,lm-lemma,v12,3,f_score,0.646935347752,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1689808136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1689808136.txt
sentiment,lm-lemma,v13,3,f_score,0.622813492628,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1363077970.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1363077970.txt
sentiment,lm-lemma,v14,3,f_score,0.611386018133,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/941152357.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/941152357.txt
sentiment,lm-lemma,v15,3,f_score,0.626651362746,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1273290388.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1273290388.txt
sentiment,lm-lemma,v16,3,f_score,0.625406491221,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/415637485.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/415637485.txt
sentiment,lm-lemma,v17,3,f_score,0.634552518197,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/88907319.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/88907319.txt
sentiment,lm-lemma,v18,3,f_score,0.62695831233,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/2119117743.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/2119117743.txt
sentiment,lm-lemma,v19,3,f_score,0.633719918882,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1261464840.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1261464840.txt
sentiment,lm-lemma,v20,3,f_score,0.620895203222,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/934734674.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/934734674.txt
sentiment,lm-lemma,v21,3,f_score,0.635190656986,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1782897280.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1782897280.txt
sentiment,lm-lemma,v22,3,f_score,0.627702420218,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1450759249.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1450759249.txt
sentiment,lm-lemma,v23,3,f_score,0.626573965891,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1986555144.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1986555144.txt
sentiment,lm-lemma,v24,3,f_score,0.619633225643,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/1659824978.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1659824978.txt
sentiment,lm-lemma,v25,3,f_score,0.615608303412,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1189403264.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1189403264.txt
sentiment,lm-lemma,v26,3,f_score,0.636216511928,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-857265233.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-857265233.txt
sentiment,lm-lemma,v27,3,f_score,0.638457789749,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-1714918136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1714918136.txt
sentiment,lm-lemma,v28,3,f_score,0.624693089943,0.0210160624711,task partition corpus,10000,22683,211448,5406338,21.1448,19.5073,True,current,resources/text//sentiment/-2041648302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-2041648302.txt
sentiment,lm-rank,v1,2,f_score,0.610352061187,0.0703430800875,task partition corpus,10000,15440,263619,8384127,26.3619,24.3073,True,current,resources/text//sentiment/249431159.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249431159.txt
sentiment,lm-rank,v2,2,f_score,0.603944106895,0.0534416771084,task partition corpus,10000,20152,299395,10850877,29.9395,27.1429,True,current,resources/text//sentiment/249431845.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249431845.txt
sentiment,lm-rank,v3,2,f_score,0.607960084047,0.0386687815659,task partition corpus,10000,23583,297830,10752518,29.783,27.1431,True,current,resources/text//sentiment/249432531.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249432531.txt
sentiment,lm-rank,v4,3,f_score,0.609934708699,0.0730345329462,task partition corpus,10000,15471,268940,8739910,26.894,24.661,True,current,resources/text//sentiment/249433616.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249433616.txt
sentiment,lm-rank,v5,3,f_score,0.59276397302,0.0565200733619,task partition corpus,10000,20133,307365,11454289,30.7365,27.545,True,current,resources/text//sentiment/249434302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249434302.txt
sentiment,lm-rank,v6,3,f_score,0.599763401716,0.0406520829169,task partition corpus,10000,23653,306028,11371216,30.6028,27.506,True,current,resources/text//sentiment/249434988.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249434988.txt
sentiment,lm-rank,v7,4,f_score,0.625708420321,0.0730345329462,task partition corpus,10000,15471,268940,8739910,26.894,24.661,True,current,resources/text//sentiment/249436073.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249436073.txt
sentiment,lm-rank,v8,4,f_score,0.614065843382,0.0568695374095,task partition corpus,10000,20738,316857,12228199,31.6857,27.5586,True,current,resources/text//sentiment/249436759.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249436759.txt
sentiment,lm-rank,v9,4,f_score,0.615280429532,0.0395502481586,task partition corpus,10000,24649,313996,12014348,31.3996,27.2403,True,current,resources/text//sentiment/249437445.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249437445.txt
sentiment,lm-rank,v10,3,f_score,0.608788307947,0.0730345329462,task partition corpus,10000,15471,268940,8739910,26.894,24.661,True,current,resources/text//sentiment/-437643492.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-437643492.txt
sentiment,lm-rank,v11,3,f_score,0.603412065133,0.0721786712089,task partition corpus,10000,15430,266791,8591769,26.6791,24.5171,True,current,resources/text//sentiment/-105505461.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-105505461.txt
sentiment,lm-rank,v12,3,f_score,0.618265192083,0.0724111482364,task partition corpus,10000,15449,267485,8640683,26.7485,24.5662,True,current,resources/text//sentiment/-963158364.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-963158364.txt
sentiment,lm-rank,v13,3,f_score,0.614529011176,0.0722939357596,task partition corpus,10000,15444,267211,8621113,26.7211,24.5463,True,current,resources/text//sentiment/-1289888530.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1289888530.txt
sentiment,lm-rank,v14,3,f_score,0.612632305372,0.0590765056925,task partition corpus,10000,19721,307831,11487371,30.7831,27.5702,True,current,resources/text//sentiment/-1711814143.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1711814143.txt
sentiment,lm-rank,v15,3,f_score,0.612582185545,0.0569680140386,task partition corpus,10000,20017,306750,11412410,30.675,27.5065,True,current,resources/text//sentiment/-1379676112.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1379676112.txt
sentiment,lm-rank,v16,3,f_score,0.613279519709,0.0576982173376,task partition corpus,10000,19907,307040,11432000,30.704,27.5217,True,current,resources/text//sentiment/2057638281.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/2057638281.txt
sentiment,lm-rank,v17,3,f_score,0.625213235156,0.058013469473,task partition corpus,10000,19847,306948,11425276,30.6948,27.5176,True,current,resources/text//sentiment/1730908115.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1730908115.txt
sentiment,lm-rank,v18,3,f_score,0.612741733422,0.056249678589,task partition corpus,10000,20164,307062,11434624,30.7062,27.5271,True,current,resources/text//sentiment/-533848757.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-533848757.txt
sentiment,lm-rank,v19,3,f_score,0.617744506744,0.0563238480685,task partition corpus,10000,20157,307163,11441753,30.7163,27.5327,True,current,resources/text//sentiment/-1391501660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1391501660.txt
sentiment,lm-rank,v20,3,f_score,0.614957971284,0.0563581716472,task partition corpus,10000,20148,307126,11438504,30.7126,27.5295,True,current,resources/text//sentiment/-1718231826.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1718231826.txt
sentiment,lm-rank,v21,3,f_score,0.605059116763,0.0561636181176,task partition corpus,10000,20177,307050,11431856,30.705,27.5278,True,current,resources/text//sentiment/-140896484.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-140896484.txt
sentiment,lm-rank,v22,3,f_score,0.577308929268,0.0560491256598,task partition corpus,10000,20192,306957,11425521,30.6957,27.5203,True,current,resources/text//sentiment/191241547.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/191241547.txt
sentiment,lm-rank,v23,3,f_score,0.612739052484,0.0561009581309,task partition corpus,10000,20185,306993,11428159,30.6993,27.5229,True,current,resources/text//sentiment/-666411356.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-666411356.txt
sentiment,lm-rank,v24,3,f_score,0.626831153398,0.0560906090083,task partition corpus,10000,20186,306981,11427183,30.6981,27.5226,True,current,resources/text//sentiment/-993141522.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-993141522.txt
sentiment,lm-rank,v25,3,f_score,0.605226226708,0.055956510383,task partition corpus,10000,20187,306657,11400993,30.6657,27.5187,True,current,resources/text//sentiment/452597532.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/452597532.txt
sentiment,lm-rank,v26,3,f_score,0.599041836781,0.0559031897263,task partition corpus,10000,20193,306601,11396901,30.6601,27.5144,True,current,resources/text//sentiment/784735563.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/784735563.txt
sentiment,lm-rank,v27,3,f_score,0.621682751956,0.0559407591329,task partition corpus,10000,20188,306627,11398913,30.6627,27.5162,True,current,resources/text//sentiment/-72917340.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-72917340.txt
sentiment,lm-rank,v28,3,f_score,0.60773035345,0.0559249858525,task partition corpus,10000,20190,306615,11397957,30.6615,27.5154,True,current,resources/text//sentiment/-399647506.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-399647506.txt
sentiment,lm-skip,v1,2,f_score,0.664705983605,0.0342173459352,task partition corpus,10000,18352,217963,5761817,21.7963,20.4533,True,current,resources/text//sentiment/249470410.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249470410.txt
sentiment,lm-skip,v2,2,f_score,0.611256633477,0.14096358459,task partition corpus,10000,13987,337384,13787802,33.7384,30.3949,True,current,resources/text//sentiment/249471096.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249471096.txt
sentiment,lm-skip,v3,2,f_score,0.600008156197,0.163318688835,task partition corpus,10000,14273,370172,16634356,37.0172,31.6262,True,current,resources/text//sentiment/249471782.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249471782.txt
sentiment,lm-skip,v4,3,f_score,0.678592423233,0.0342173459352,task partition corpus,10000,18352,217963,5761817,21.7963,20.4533,True,current,resources/text//sentiment/249472867.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249472867.txt
sentiment,lm-skip,v5,3,f_score,0.622700533417,0.14096358459,task partition corpus,10000,13987,337384,13787802,33.7384,30.3949,True,current,resources/text//sentiment/249473553.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249473553.txt
sentiment,lm-skip,v6,3,f_score,0.617792726285,0.163318688835,task partition corpus,10000,14273,370172,16634356,37.0172,31.6262,True,current,resources/text//sentiment/249474239.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249474239.txt
sentiment,lm-skip,v7,4,f_score,0.648282533142,0.0342173459352,task partition corpus,10000,18352,217963,5761817,21.7963,20.4533,True,current,resources/text//sentiment/249475324.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249475324.txt
sentiment,lm-skip,v8,4,f_score,0.620892942658,0.14096358459,task partition corpus,10000,13987,337384,13787802,33.7384,30.3949,True,current,resources/text//sentiment/249476010.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249476010.txt
sentiment,lm-skip,v9,4,f_score,0.621867725135,0.163318688835,task partition corpus,10000,14273,370172,16634356,37.0172,31.6262,True,current,resources/text//sentiment/249476696.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249476696.txt
sentiment,lm-subword,v1,2,f_score,0.653931554071,0.00540147710664,task partition corpus,10000,34299,161492,3177114,16.1492,15.2373,True,current,resources/text//sentiment/74555517.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74555517.txt
sentiment,lm-subword,v2,2,f_score,0.622010550773,0.0162043936623,task partition corpus,10000,30470,248376,7522002,24.8376,23.4845,True,current,resources/text//sentiment/74556203.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74556203.txt
