task,method,variant_id,lm_window_length,metric,score,average_distinct_ngrams_per_sentence,sampled_sentences,included_in_plot,metric_status,corpus_filename,resolved_corpus_file
pos,lm-rank,v19,3,f_score,0.59117293645,28.7316,10000,True,current,resources/text//pos/-1391501660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1391501660.txt
pos,lm-rank,v20,3,f_score,0.578677736953,28.7303,10000,True,current,resources/text//pos/-1718231826.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1718231826.txt
pos,lm-rank,v21,3,f_score,0.577856224532,28.7344,10000,True,current,resources/text//pos/-140896484.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-140896484.txt
pos,lm-rank,v22,3,f_score,0.575048127814,28.7265,10000,True,current,resources/text//pos/191241547.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/191241547.txt
pos,lm-rank,v23,3,f_score,0.581603722074,28.731,10000,True,current,resources/text//pos/-666411356.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-666411356.txt
pos,lm-rank,v24,3,f_score,0.572029928566,28.7294,10000,True,current,resources/text//pos/-993141522.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-993141522.txt
pos,lm-rank,v25,3,f_score,0.57682581829,28.7199,10000,True,current,resources/text//pos/452597532.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/452597532.txt
pos,lm-rank,v26,3,f_score,0.585847758363,28.7142,10000,True,current,resources/text//pos/784735563.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/784735563.txt
pos,lm-rank,v27,3,f_score,0.565806566588,28.7177,10000,True,current,resources/text//pos/-72917340.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-72917340.txt
pos,lm-rank,v28,3,f_score,0.570471129418,28.7168,10000,True,current,resources/text//pos/-399647506.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-399647506.txt
pos,lm-skip,v1,2,f_score,0.88445807771,21.289,10000,False,legacy-missing-precision-recall,resources/text//pos/249470410.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249470410.txt
pos,lm-skip,v2,2,f_score,0.848670756646,31.6908,10000,False,legacy-missing-precision-recall,resources/text//pos/249471096.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249471096.txt
pos,lm-skip,v3,2,f_score,0.843251533742,32.9716,10000,False,legacy-missing-precision-recall,resources/text//pos/249471782.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249471782.txt
pos,lm-skip,v4,3,f_score,0.882770961145,21.289,10000,False,legacy-missing-precision-recall,resources/text//pos/249472867.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249472867.txt
pos,lm-skip,v5,3,f_score,0.852505112474,31.6908,10000,False,legacy-missing-precision-recall,resources/text//pos/249473553.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249473553.txt
pos,lm-skip,v6,3,f_score,0.841513292434,32.9716,10000,False,legacy-missing-precision-recall,resources/text//pos/249474239.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249474239.txt
pos,lm-skip,v7,4,f_score,0.882770961145,21.289,10000,False,legacy-missing-precision-recall,resources/text//pos/249475324.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249475324.txt
pos,lm-skip,v8,4,f_score,0.851226993865,31.6908,10000,False,legacy-missing-precision-recall,resources/text//pos/249476010.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249476010.txt
pos,lm-skip,v9,4,f_score,0.842382413088,32.9716,10000,False,legacy-missing-precision-recall,resources/text//pos/249476696.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249476696.txt
pos,lm-subword,v1,2,f_score,0.634550831954,15.5501,10000,True,current,resources/text//pos/74555517.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74555517.txt
pos,lm-subword,v2,2,f_score,0.576961100226,24.3126,10000,True,current,resources/text//pos/74556203.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74556203.txt
pos,lm-subword,v3,2,f_score,0.567348943178,27.1282,10000,True,current,resources/text//pos/74556889.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74556889.txt
pos,lm-subword,v4,3,f_score,0.642949544215,15.5501,10000,True,current,resources/text//pos/74557974.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74557974.txt
pos,lm-subword,v5,3,f_score,0.601629936465,24.277,10000,True,current,resources/text//pos/74558660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74558660.txt
pos,lm-subword,v6,3,f_score,0.561974289568,27.1573,10000,True,current,resources/text//pos/74559346.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74559346.txt
pos,lm-subword,v7,4,f_score,0.629795639636,15.5501,10000,True,current,resources/text//pos/74560431.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74560431.txt
pos,lm-subword,v8,4,f_score,0.599811409733,24.2995,10000,True,current,resources/text//pos/74561117.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74561117.txt
pos,lm-subword,v9,4,f_score,0.574424966335,27.1374,10000,True,current,resources/text//pos/74561803.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/74561803.txt
pos,lm-subword,v10,3,f_score,0.581259919728,24.2518,10000,True,current,resources/text//pos/113265181.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/113265181.txt
pos,lm-subword,v11,3,f_score,0.591098404551,24.2755,10000,True,current,resources/text//pos/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/117382896.txt
pos,lm-subword,v12,3,f_score,0.578881091135,24.2674,10000,True,current,resources/text//pos/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/125618326.txt
pos,lm-syllable,v1,2,f_score,0.633459738006,16.2277,10000,True,current,resources/text//pos/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312390923.txt
pos,lm-syllable,v2,2,f_score,0.572479555443,25.5048,10000,True,current,resources/text//pos/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312391609.txt
pos,lm-syllable,v3,2,f_score,0.586891632977,27.796,10000,True,current,resources/text//pos/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312392295.txt
pos,lm-syllable,v4,3,f_score,0.62937028846,16.2277,10000,True,current,resources/text//pos/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312393380.txt
pos,lm-syllable,v5,3,f_score,0.566345761661,25.5045,10000,True,current,resources/text//pos/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312394066.txt
pos,lm-syllable,v6,3,f_score,0.568616410635,27.8034,10000,True,current,resources/text//pos/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312394752.txt
pos,lm-syllable,v7,4,f_score,0.627398147069,16.2277,10000,True,current,resources/text//pos/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312395837.txt
pos,lm-syllable,v8,4,f_score,0.581800533772,25.5059,10000,True,current,resources/text//pos/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312396523.txt
pos,lm-syllable,v9,4,f_score,0.569290170201,27.8014,10000,True,current,resources/text//pos/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1312397209.txt
pos,lm-word,v1,10,f_score,0.0267056918454,17.7807,10000,True,current,resources/text//pos/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249640291.txt
sentiment,frequent-ngram,v1,2,f_score,0.580097110472,14.5412,10000,True,current,resources/text//sentiment/175838085.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175838085.txt
sentiment,frequent-ngram,v2,2,f_score,0.553256377102,14.5412,10000,True,current,resources/text//sentiment/175838771.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175838771.txt
sentiment,frequent-ngram,v3,2,f_score,0.585580306176,14.5412,10000,True,current,resources/text//sentiment/175839457.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175839457.txt
sentiment,frequent-ngram,v4,3,f_score,0.56236040483,14.5412,10000,True,current,resources/text//sentiment/175840542.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175840542.txt
sentiment,frequent-ngram,v5,3,f_score,0.561975713819,14.5412,10000,True,current,resources/text//sentiment/175841228.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175841228.txt
sentiment,frequent-ngram,v6,3,f_score,0.556610683576,14.5412,10000,True,current,resources/text//sentiment/175841914.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175841914.txt
sentiment,frequent-ngram,v7,4,f_score,0.551513386684,14.5412,10000,True,current,resources/text//sentiment/175842999.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175842999.txt
sentiment,frequent-ngram,v8,4,f_score,0.574342767092,14.5412,10000,True,current,resources/text//sentiment/175843685.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175843685.txt
sentiment,frequent-ngram,v9,4,f_score,0.567692387441,14.5412,10000,True,current,resources/text//sentiment/175844371.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/175844371.txt
sentiment,lm-lemma,v1,2,f_score,0.637385306517,19.5278,10000,True,current,resources/text//sentiment/-1392569637.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392569637.txt
sentiment,lm-lemma,v2,2,f_score,0.625718199097,19.5278,10000,True,current,resources/text//sentiment/-1392568951.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392568951.txt
sentiment,lm-lemma,v3,2,f_score,0.606431380369,19.5278,10000,True,current,resources/text//sentiment/-1392568265.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392568265.txt
sentiment,lm-lemma,v4,3,f_score,0.628651520827,19.5073,10000,True,current,resources/text//sentiment/-1392567180.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392567180.txt
sentiment,lm-lemma,v5,3,f_score,0.633383929625,19.5073,10000,True,current,resources/text//sentiment/-1392566494.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392566494.txt
sentiment,lm-lemma,v6,3,f_score,0.62019261333,19.5073,10000,True,current,resources/text//sentiment/-1392565808.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392565808.txt
sentiment,lm-lemma,v7,4,f_score,0.633145275317,19.5041,10000,True,current,resources/text//sentiment/-1392564723.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392564723.txt
sentiment,lm-lemma,v8,4,f_score,0.617644425991,19.5041,10000,True,current,resources/text//sentiment/-1392564037.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392564037.txt
sentiment,lm-lemma,v9,4,f_score,0.615423425365,19.5041,10000,True,current,resources/text//sentiment/-1392563351.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1392563351.txt
sentiment,lm-lemma,v10,3,f_score,0.629874795504,19.5073,10000,True,current,resources/text//sentiment/-2079644288.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-2079644288.txt
sentiment,lm-lemma,v11,3,f_score,0.635650582801,19.5073,10000,True,current,resources/text//sentiment/-1747506257.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1747506257.txt
sentiment,lm-lemma,v12,3,f_score,0.646935347752,19.5073,10000,True,current,resources/text//sentiment/1689808136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1689808136.txt
sentiment,lm-lemma,v13,3,f_score,0.622813492628,19.5073,10000,True,current,resources/text//sentiment/1363077970.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1363077970.txt
sentiment,lm-lemma,v14,3,f_score,0.611386018133,19.5073,10000,True,current,resources/text//sentiment/941152357.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/941152357.txt
sentiment,lm-lemma,v15,3,f_score,0.626651362746,19.5073,10000,True,current,resources/text//sentiment/1273290388.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1273290388.txt
sentiment,lm-lemma,v16,3,f_score,0.625406491221,19.5073,10000,True,current,resources/text//sentiment/415637485.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/415637485.txt
sentiment,lm-lemma,v17,3,f_score,0.634552518197,19.5073,10000,True,current,resources/text//sentiment/88907319.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/88907319.txt
sentiment,lm-lemma,v18,3,f_score,0.62695831233,19.5073,10000,True,current,resources/text//sentiment/2119117743.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/2119117743.txt
sentiment,lm-lemma,v19,3,f_score,0.633719918882,19.5073,10000,True,current,resources/text//sentiment/1261464840.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1261464840.txt
sentiment,lm-lemma,v20,3,f_score,0.620895203222,19.5073,10000,True,current,resources/text//sentiment/934734674.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/934734674.txt
sentiment,lm-lemma,v21,3,f_score,0.635190656986,19.5073,10000,True,current,resources/text//sentiment/-1782897280.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1782897280.txt
sentiment,lm-lemma,v22,3,f_score,0.627702420218,19.5073,10000,True,current,resources/text//sentiment/-1450759249.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1450759249.txt
sentiment,lm-lemma,v23,3,f_score,0.626573965891,19.5073,10000,True,current,resources/text//sentiment/1986555144.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1986555144.txt
sentiment,lm-lemma,v24,3,f_score,0.619633225643,19.5073,10000,True,current,resources/text//sentiment/1659824978.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1659824978.txt
sentiment,lm-lemma,v25,3,f_score,0.615608303412,19.5073,10000,True,current,resources/text//sentiment/-1189403264.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1189403264.txt
sentiment,lm-lemma,v26,3,f_score,0.636216511928,19.5073,10000,True,current,resources/text//sentiment/-857265233.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-857265233.txt
sentiment,lm-lemma,v27,3,f_score,0.638457789749,19.5073,10000,True,current,resources/text//sentiment/-1714918136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1714918136.txt
sentiment,lm-lemma,v28,3,f_score,0.624693089943,19.5073,10000,True,current,resources/text//sentiment/-2041648302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-2041648302.txt
sentiment,lm-rank,v1,2,f_score,0.610352061187,24.3073,10000,True,current,resources/text//sentiment/249431159.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249431159.txt
sentiment,lm-rank,v2,2,f_score,0.603944106895,27.1429,10000,True,current,resources/text//sentiment/249431845.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249431845.txt
sentiment,lm-rank,v3,2,f_score,0.607960084047,27.1431,10000,True,current,resources/text//sentiment/249432531.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249432531.txt
sentiment,lm-rank,v4,3,f_score,0.609934708699,24.661,10000,True,current,resources/text//sentiment/249433616.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249433616.txt
sentiment,lm-rank,v5,3,f_score,0.59276397302,27.545,10000,True,current,resources/text//sentiment/249434302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249434302.txt
sentiment,lm-rank,v6,3,f_score,0.599763401716,27.506,10000,True,current,resources/text//sentiment/249434988.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249434988.txt
sentiment,lm-rank,v7,4,f_score,0.625708420321,24.661,10000,True,current,resources/text//sentiment/249436073.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249436073.txt
sentiment,lm-rank,v8,4,f_score,0.614065843382,27.5586,10000,True,current,resources/text//sentiment/249436759.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249436759.txt
sentiment,lm-rank,v9,4,f_score,0.615280429532,27.2403,10000,True,current,resources/text//sentiment/249437445.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249437445.txt
sentiment,lm-rank,v10,3,f_score,0.608788307947,24.661,10000,True,current,resources/text//sentiment/-437643492.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-437643492.txt
sentiment,lm-rank,v11,3,f_score,0.603412065133,24.5171,10000,True,current,resources/text//sentiment/-105505461.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-105505461.txt
sentiment,lm-rank,v12,3,f_score,0.618265192083,24.5662,10000,True,current,resources/text//sentiment/-963158364.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-963158364.txt
sentiment,lm-rank,v13,3,f_score,0.614529011176,24.5463,10000,True,current,resources/text//sentiment/-1289888530.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1289888530.txt
sentiment,lm-rank,v14,3,f_score,0.612632305372,27.5702,10000,True,current,resources/text//sentiment/-1711814143.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1711814143.txt
sentiment,lm-rank,v15,3,f_score,0.612582185545,27.5065,10000,True,current,resources/text//sentiment/-1379676112.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1379676112.txt
sentiment,lm-rank,v16,3,f_score,0.613279519709,27.5217,10000,True,current,resources/text//sentiment/2057638281.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/2057638281.txt
sentiment,lm-rank,v17,3,f_score,0.625213235156,27.5176,10000,True,current,resources/text//sentiment/1730908115.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1730908115.txt
sentiment,lm-rank,v18,3,f_score,0.612741733422,27.5271,10000,True,current,resources/text//sentiment/-533848757.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-533848757.txt
sentiment,lm-rank,v19,3,f_score,0.617744506744,27.5327,10000,True,current,resources/text//sentiment/-1391501660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1391501660.txt
sentiment,lm-rank,v20,3,f_score,0.614957971284,27.5295,10000,True,current,resources/text//sentiment/-1718231826.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-1718231826.txt
sentiment,lm-rank,v21,3,f_score,0.605059116763,27.5278,10000,True,current,resources/text//sentiment/-140896484.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-140896484.txt
sentiment,lm-rank,v22,3,f_score,0.577308929268,27.5203,10000,True,current,resources/text//sentiment/191241547.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/191241547.txt
sentiment,lm-rank,v23,3,f_score,0.612739052484,27.5229,10000,True,current,resources/text//sentiment/-666411356.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-666411356.txt
sentiment,lm-rank,v24,3,f_score,0.626831153398,27.5226,10000,True,current,resources/text//sentiment/-993141522.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-993141522.txt
sentiment,lm-rank,v25,3,f_score,0.605226226708,27.5187,10000,True,current,resources/text//sentiment/452597532.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/452597532.txt
sentiment,lm-rank,v26,3,f_score,0.599041836781,27.5144,10000,True,current,resources/text//sentiment/784735563.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/784735563.txt
sentiment,lm-rank,v27,3,f_score,0.621682751956,27.5162,10000,True,current,resources/text//sentiment/-72917340.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-72917340.txt
sentiment,lm-rank,v28,3,f_score,0.60773035345,27.5154,10000,True,current,resources/text//sentiment/-399647506.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/-399647506.txt
sentiment,lm-skip,v1,2,f_score,0.664705983605,20.4533,10000,True,current,resources/text//sentiment/249470410.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249470410.txt
sentiment,lm-skip,v2,2,f_score,0.611256633477,30.3949,10000,True,current,resources/text//sentiment/249471096.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249471096.txt
sentiment,lm-skip,v3,2,f_score,0.600008156197,31.6262,10000,True,current,resources/text//sentiment/249471782.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249471782.txt
sentiment,lm-skip,v4,3,f_score,0.678592423233,20.4533,10000,True,current,resources/text//sentiment/249472867.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249472867.txt
sentiment,lm-skip,v5,3,f_score,0.622700533417,30.3949,10000,True,current,resources/text//sentiment/249473553.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249473553.txt
sentiment,lm-skip,v6,3,f_score,0.617792726285,31.6262,10000,True,current,resources/text//sentiment/249474239.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249474239.txt
sentiment,lm-skip,v7,4,f_score,0.648282533142,20.4533,10000,True,current,resources/text//sentiment/249475324.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249475324.txt
sentiment,lm-skip,v8,4,f_score,0.620892942658,30.3949,10000,True,current,resources/text//sentiment/249476010.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249476010.txt
sentiment,lm-skip,v9,4,f_score,0.621867725135,31.6262,10000,True,current,resources/text//sentiment/249476696.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249476696.txt
sentiment,lm-subword,v1,2,f_score,0.653931554071,15.2373,10000,True,current,resources/text//sentiment/74555517.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74555517.txt
sentiment,lm-subword,v2,2,f_score,0.622010550773,23.4845,10000,True,current,resources/text//sentiment/74556203.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74556203.txt
sentiment,lm-subword,v3,2,f_score,0.599383333833,26.2134,10000,True,current,resources/text//sentiment/74556889.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74556889.txt
sentiment,lm-subword,v4,3,f_score,0.66966549801,15.2373,10000,True,current,resources/text//sentiment/74557974.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74557974.txt
sentiment,lm-subword,v5,3,f_score,0.606105103481,23.4885,10000,True,current,resources/text//sentiment/74558660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74558660.txt
sentiment,lm-subword,v6,3,f_score,0.609024319516,26.1865,10000,True,current,resources/text//sentiment/74559346.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74559346.txt
sentiment,lm-subword,v7,4,f_score,0.661129988307,15.2373,10000,True,current,resources/text//sentiment/74560431.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74560431.txt
sentiment,lm-subword,v8,4,f_score,0.619041698271,23.4424,10000,True,current,resources/text//sentiment/74561117.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74561117.txt
sentiment,lm-subword,v9,4,f_score,0.612282873673,26.2279,10000,True,current,resources/text//sentiment/74561803.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74561803.txt
sentiment,lm-subword,v10,3,f_score,0.6260425494,23.4579,10000,True,current,resources/text//sentiment/113265181.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/113265181.txt
sentiment,lm-subword,v11,3,f_score,0.610326833291,23.4922,10000,True,current,resources/text//sentiment/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/117382896.txt
sentiment,lm-subword,v12,3,f_score,0.609594475871,23.4753,10000,True,current,resources/text//sentiment/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/125618326.txt
sentiment,lm-syllable,v1,2,f_score,0.661312291717,15.6337,10000,True,current,resources/text//sentiment/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312390923.txt
sentiment,lm-syllable,v2,2,f_score,0.635141939267,24.4621,10000,True,current,resources/text//sentiment/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312391609.txt
sentiment,lm-syllable,v3,2,f_score,0.604264684799,26.6415,10000,True,current,resources/text//sentiment/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312392295.txt
sentiment,lm-syllable,v4,3,f_score,0.644223505122,15.6337,10000,True,current,resources/text//sentiment/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312393380.txt
sentiment,lm-syllable,v5,3,f_score,0.613722942285,24.4627,10000,True,current,resources/text//sentiment/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312394066.txt
sentiment,lm-syllable,v6,3,f_score,0.616150653965,26.6416,10000,True,current,resources/text//sentiment/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312394752.txt
sentiment,lm-syllable,v7,4,f_score,0.656829646377,15.6337,10000,True,current,resources/text//sentiment/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312395837.txt
sentiment,lm-syllable,v8,4,f_score,0.62006571957,24.4635,10000,True,current,resources/text//sentiment/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312396523.txt
sentiment,lm-syllable,v9,4,f_score,0.612591919976,26.6424,10000,True,current,resources/text//sentiment/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312397209.txt
sentiment,lm-word,v1,10,f_score,0.651535472969,16.992,10000,True,current,resources/text//sentiment/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249640291.txt
